Position [um],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,2834.507,7.022,7146.745,2841.376,6.102,7148.35,2838.228,7.546,7148.598,2834.291,5.564,7150.412,2839.375,6.582,7150.875,2835.461,8.823,7151.617,2843.021,4.93,7151.832,2841.564,5.41,7152.017,2836.353,5.358,7152.817,2838.934,6.626,7153.337,2843.392,5.718,7153.413,2831.486,5.66,7153.364,2840.781,7.081,7154.79,2831.453,5.887,7155.052,2834.708,8.589,7154.93,2833.297,7.052,7156.173,2839.27,5.618,7156.318,2837.53,7.502,7156.743,2834.78,7.357,7156.845,2836.783,9.084,7157.416,2839.563,5.664,7157.652,2837.365,7.024,7157.948,2839.207,7.784,7158.206,2843.488,6.195,7158.559,2831.426,5.076,7160.152,2841.127,7.017,7161.741,2837.875,4.925,7163.052,2836.476,6.949,7163.645,2839.675,8.176,7163.579,2841.573,5.531,7164.28,2834.413,5.515,7156.84,2838.543,7.536,7162.719
1590,2834.523,7.039,7146.758,2841.383,6.106,7148.317,2838.23,7.538,7148.565,2834.379,5.521,7150.407,2839.459,6.549,7150.821,2835.488,8.735,7151.588,2843.038,4.936,7151.752,2841.563,5.535,7151.99,2836.398,5.397,7152.777,2838.948,6.635,7153.271,2843.403,5.773,7153.461,2831.501,5.668,7153.46,2840.873,7.045,7154.802,2831.459,5.698,7155.039,2834.695,8.553,7154.963,2833.284,7.056,7156.125,2839.298,5.608,7156.294,2837.543,7.462,7156.793,2834.763,7.229,7156.833,2836.776,9.018,7157.419,2839.625,5.638,7157.679,2837.435,6.986,7158.012,2839.303,7.658,7158.101,2843.511,6.357,7158.602,2831.431,5.065,7160.161,2841.174,7.055,7161.722,2837.862,4.962,7163.076,2836.515,6.924,7163.602,2839.622,8.153,7163.534,2841.635,5.541,7164.341,2834.42,5.491,7156.845,2838.349,7.405,7162.783
1620,2834.48,7.058,7146.81,2841.302,6.208,7148.437,2838.183,7.547,7148.677,2834.295,5.574,7150.521,2839.336,6.545,7150.99,2835.4455,8.799,7151.635,2842.955,4.981,7151.867,2841.543,5.58,7152.054,2836.284,5.405,7152.862,2838.8565,6.723,7153.3545,2843.328,5.852,7153.605,2831.435,5.872,7153.637,2840.803,7.074,7154.921,2831.451,5.892,7155.183,2834.642,8.609,7155.019,2833.214,7.071,7156.209,2839.264,5.603,7156.448,2837.459,7.488,7156.863,2834.703,7.356,7156.968,2836.674,9.066,7157.481,2839.576,5.673,7157.753,2837.347,6.996,7158.025,2839.232,7.719,7158.263,2843.457,6.414,7158.714,2831.349,5.157,7160.275,2841.168,7.042,7161.848,2837.851,5.028,7163.142,2836.464,6.981,7163.64,2839.734,8.086,7163.655,2841.593,5.618,7164.412,2834.39,5.519,7156.88,2838.41,7.518,7162.702
1650,2834.471,7.126,7146.779,2841.368,6.308,7148.521,2838.198,7.641,7148.65,2834.285,5.604,7150.504,2839.359,6.585,7150.948,2835.403,8.863,7151.682,2842.996,4.938,7151.901,2841.487,5.575,7152.107,2836.348,5.332,7152.859,2838.765,6.811,7153.438,2843.325,5.917,7153.567,2831.38,5.722,7153.449,2840.752,7.086,7154.939,2831.434,5.908,7155.121,2834.633,8.691,7154.927,2833.19,7.343,7156.19,2839.249,5.601,7156.399,2837.433,7.553,7156.839,2834.702,7.411,7156.948,2836.674,9.099,7157.448,2839.541,5.798,7157.793,2837.346,7.085,7158.028,2839.252,7.856,7158.288,2843.484,6.329,7158.696,2831.382,5.088,7160.199,2841.227,7.271,7161.847,2837.843,4.932,7163.138,2836.472,7.053,7163.595,2839.61,8.165,7163.67,2841.56,5.592,7164.416,2834.407,5.496,7156.879,2838.463,7.479,7162.784
1680,2834.454,7.003,7146.838,2841.381,6.121,7148.501,2838.214,7.525,7148.678,2834.29,5.54,7150.522,2839.42,6.496,7151.059,2835.398,8.603,7151.658,2842.979,4.951,7151.889,2841.561,5.524,7152.059,2836.377,5.226,7152.774,2838.816,6.59,7153.359,2843.31,5.835,7153.59,2831.412,5.716,7153.486,2840.768,6.991,7155.001,2831.482,5.802,7155.167,2834.646,8.555,7155.01,2833.188,7.005,7156.219,2839.249,5.539,7156.416,2837.449,7.515,7156.863,2834.695,7.294,7156.984,2836.698,8.997,7157.462,2839.595,5.722,7157.771,2837.371,6.964,7158.081,2839.266,7.667,7158.278,2843.483,6.286,7158.714,2831.4,5.068,7160.228,2841.144,7.023,7161.881,2837.839,4.87,7163.102,2836.459,6.951,7163.629,2839.637,8.012,7163.704,2841.613,5.579,7164.396,2834.374,5.512,7156.934,2838.475,7.364,7162.82
1710,2834.491,6.909,7146.841,2841.314,6.078,7148.502,2838.191,7.528,7148.691,2834.356,5.598,7150.49,2839.374,6.506,7151.036,2835.397,8.661,7151.668,2842.984,4.931,7151.903,2841.531,5.516,7152.063,2836.336,5.223,7152.849,2838.772,6.579,7153.391,2843.313,5.819,7153.577,2831.477,5.629,7153.56,2840.781,6.936,7155.075,2831.583,5.839,7155.179,2834.681,8.54,7155.058,2833.213,7.077,7156.21,2839.247,5.509,7156.427,2837.443,7.538,7156.862,2834.718,7.267,7157.006,2836.681,9.077,7157.459,2839.577,5.647,7157.752,2837.384,7,7158.051,2839.153,7.665,7158.226,2843.467,6.338,7158.739,2831.429,5.036,7160.23,2841.148,7.025,7161.909,2837.868,4.916,7163.124,2836.434,6.913,7163.685,2839.715,8.005,7163.674,2841.639,5.584,7164.416,2834.396,5.483,7156.943,2838.444,7.704,7162.655
1740,2834.499,7.025,7146.823,2841.366,6.09,7148.486,2838.176,7.595,7148.671,2834.343,5.643,7150.498,2839.299,6.458,7151.032,2835.407,8.773,7151.735,2842.931,5.06,7151.938,2841.414,5.58,7152.091,2836.351,5.341,7152.895,2838.743,6.6125,7153.431,2843.275,5.93,7153.587,2831.533,5.798,7153.609,2840.784,6.973,7155.099,2831.595,5.981,7155.198,2834.624,8.562,7155.062,2833.185,7.092,7156.263,2839.248,5.592,7156.391,2837.415,7.556,7156.899,2834.698,7.331,7157.021,2836.675,9.092,7157.47,2839.573,5.73,7157.797,2837.356,7.039,7158.084,2839.19,7.892,7158.287,2843.466,6.342,7158.759,2831.445,5.069,7160.282,2841.185,7.095,7161.892,2837.817,4.929,7163.146,2836.463,6.94,7163.674,2839.715,8.049,7163.718,2841.606,5.592,7164.411,2834.403,5.467,7156.897,2838.572,7.544,7162.751
1770,2834.539,7.061,7146.828,2841.297,6.185,7148.554,2838.111,7.798,7148.745,2834.361,5.68,7150.489,2839.22,6.434,7151.134,2835.404,8.89,7151.726,2842.842,5.013,7151.964,2841.371,5.61,7152.112,2836.344,5.341,7152.869,2838.714,6.646,7153.471,2843.267,5.903,7153.654,2831.579,5.867,7153.572,2840.771,7.019,7155.086,2831.568,5.821,7155.155,2834.667,8.679,7155.063,2833.212,7.382,7156.319,2839.229,5.54,7156.409,2837.458,7.665,7156.887,2834.708,7.456,7157.05,2836.646,9.334,7157.546,2839.529,5.623,7157.812,2837.379,7.058,7158.107,2839.194,7.916,7158.239,2843.459,6.392,7158.774,2831.467,5.04,7160.276,2841.232,7.331,7161.936,2837.843,4.966,7163.188,2836.421,6.975,7163.668,2839.632,8.095,7163.726,2841.578,5.647,7164.453,2834.424,5.522,7156.957,2838.798,7.55,7162.5
1800,2834.495,7.022,7146.758,2841.293,6.079,7148.413,2838.17,7.582,7148.631,2834.433,5.632,7150.429,2839.392,6.434,7150.996,2835.431,8.821,7151.664,2842.879,4.959,7151.839,2841.41,5.518,7152.026,2836.425,5.347,7152.841,2838.781,6.599,7153.384,2843.291,5.874,7153.513,2831.591,5.713,7153.473,2840.761,6.916,7155.037,2831.508,5.687,7155.02,2834.658,8.595,7155.015,2833.199,7.137,7156.122,2839.237,5.536,7156.349,2837.479,7.573,7156.835,2834.71,7.417,7156.927,2836.689,9.049,7157.417,2839.565,5.638,7157.695,2837.387,7.016,7157.996,2839.255,7.859,7158.232,2843.484,6.301,7158.674,2831.436,5.052,7160.178,2841.199,7.096,7161.857,2837.844,4.889,7163.047,2836.472,6.889,7163.611,2839.585,8.052,7163.549,2841.62,5.542,7164.321,2834.413,5.503,7156.862,2838.664,7.457,7162.593
1830,2834.54,7.064,7146.766,2841.385,6.192,7148.495,2838.102,7.636,7148.636,2834.413,5.83,7150.482,2839.243,6.428,7150.993,2835.4435,8.751,7151.6325,2842.914,4.995,7151.905,2841.392,5.516,7152.053,2836.386,5.369,7152.8,2838.834,6.786,7153.507,2843.27,5.936,7153.51,2831.505,5.624,7153.408,2840.79,6.984,7155.004,2831.493,5.861,7155.097,2834.647,8.659,7155.038,2833.1885,7.091,7156.1075,2839.219,5.584,7156.342,2837.453,7.598,7156.798,2834.708,7.426,7156.949,2836.699,9.057,7157.419,2839.543,5.652,7157.648,2837.401,7.01,7158.007,2839.242,7.91,7158.265,2843.465,6.265,7158.705,2831.428,5.092,7160.142,2841.177,7.119,7161.861,2837.757,4.96,7163.021,2836.458,6.907,7163.574,2839.647,8.024,7163.612,2841.565,5.576,7164.347,2834.434,5.539,7156.801,2838.728,7.615,7162.763
1860,2834.593,6.975,7146.799,2841.504,6.193,7148.542,2838.165,7.527,7148.635,2834.44,5.696,7150.405,2839.264,6.427,7151.031,2835.456,8.681,7151.601,2842.911,4.953,7151.954,2841.458,5.433,7152.169,2836.379,5.254,7152.787,2838.828,6.594,7153.467,2843.247,5.863,7153.608,2831.52,5.598,7153.457,2840.771,6.953,7155.085,2831.525,5.671,7155.036,2834.676,8.592,7154.99,2833.178,7.045,7156.093,2839.25,5.529,7156.348,2837.513,7.555,7156.821,2834.729,7.289,7156.963,2836.7,9.047,7157.469,2839.552,5.598,7157.71,2837.378,7.005,7158.003,2839.236,7.915,7158.272,2843.46,6.132,7158.717,2831.411,5.01,7160.175,2841.231,7.112,7161.942,2837.742,4.917,7163.081,2836.425,6.777,7163.616,2839.664,8.015,7163.702,2841.501,5.547,7164.333,2834.399,5.491,7156.873,2838.799,7.567,7162.591
1890,2834.592,6.989,7146.826,2841.522,6.46,7148.586,2838.185,7.554,7148.635,2834.419,5.681,7150.439,2839.393,6.51,7151.024,2835.428,8.783,7151.666,2842.967,4.908,7151.942,2841.494,5.458,7152.095,2836.381,5.207,7152.8,2838.867,6.602,7153.477,2843.296,5.854,7153.587,2831.542,5.611,7153.49,2840.761,6.941,7155.055,2831.56,5.718,7155.039,2834.672,8.593,7155.021,2833.263,7.085,7156.142,2839.262,5.538,7156.374,2837.487,7.552,7156.839,2834.737,7.326,7156.992,2836.678,9.049,7157.482,2839.556,5.594,7157.753,2837.394,6.989,7157.984,2839.249,7.902,7158.314,2843.501,6.09,7158.687,2831.427,5.003,7160.161,2841.217,7.082,7161.842,2837.763,4.916,7163.088,2836.474,6.842,7163.625,2839.593,7.948,7163.659,2841.528,5.565,7164.37,2834.434,5.465,7156.925,2838.915,7.773,7162.546
1920,2834.594,6.947,7146.83,2841.503,6.223,7148.522,2838.167,7.642,7148.616,2834.419,5.59,7150.435,2839.367,6.526,7151.076,2835.456,8.89,7151.712,2842.994,4.92,7151.969,2841.521,5.422,7152.134,2836.376,5.212,7152.804,2838.898,6.665,7153.427,2843.33,5.776,7153.614,2831.583,5.607,7153.483,2840.737,6.923,7155.074,2831.57,5.59,7155.055,2834.595,8.669,7155.012,2833.229,7.093,7156.155,2839.261,5.5,7156.375,2837.523,7.604,7156.819,2834.737,7.351,7157,2836.653,9.127,7157.465,2839.597,5.543,7157.767,2837.413,6.954,7158,2839.201,7.904,7158.239,2843.496,6.2,7158.681,2831.455,4.944,7160.171,2841.264,7.215,7161.851,2837.815,4.715,7163.077,2836.46,6.862,7163.627,2839.476,7.951,7163.642,2841.561,5.589,7164.337,2834.431,5.473,7156.974,2838.825,7.526,7162.437
1950,2834.564,6.931,7146.851,2841.401,6.294,7148.515,2838.167,7.53,7148.67,2834.379,5.596,7150.437,2839.336,6.497,7151.093,2835.415,8.581,7151.653,2842.983,4.958,7151.884,2841.51,5.388,7152.076,2836.355,5.235,7152.818,2838.845,6.634,7153.438,2843.328,5.912,7153.544,2831.518,5.564,7153.559,2840.769,6.908,7155.003,2831.494,5.657,7155.053,2834.64,8.589,7155.056,2833.234,7.07,7156.151,2839.276,5.445,7156.305,2837.514,7.519,7156.87,2834.744,7.235,7156.948,2836.68,8.98,7157.499,2839.618,5.58,7157.748,2837.455,6.823,7158.024,2839.209,7.662,7158.156,2843.513,6.113,7158.657,2831.435,4.934,7160.171,2841.25,7.046,7161.857,2837.783,4.81,7163.107,2836.468,6.56,7163.628,2839.59,7.889,7163.616,2841.504,5.618,7164.331,2834.435,5.439,7156.948,2838.831,7.553,7162.54
1980,2834.609,6.861,7146.836,2841.348,6.333,7148.6,2838.173,7.531,7148.662,2834.403,5.626,7150.451,2839.366,6.455,7151.051,2835.398,8.614,7151.675,2842.987,4.959,7151.858,2841.51,5.341,7152.131,2836.38,5.353,7152.902,2838.875,6.63,7153.479,2843.322,5.845,7153.568,2831.52,5.582,7153.505,2840.794,6.908,7155.047,2831.499,5.628,7155.036,2834.657,8.558,7155.072,2833.326,6.988,7156.214,2839.268,5.464,7156.384,2837.535,7.532,7156.91,2834.773,7.157,7157.012,2836.685,8.958,7157.51,2839.643,5.607,7157.788,2837.429,6.967,7158.063,2839.236,7.704,7158.196,2843.51,6.09,7158.692,2831.454,5.013,7160.146,2841.194,7.073,7161.835,2837.802,4.922,7163.074,2836.488,6.616,7163.664,2839.605,7.964,7163.635,2841.506,5.575,7164.375,2834.442,5.455,7156.958,2838.828,7.566,7162.503
2010,2834.627,6.706,7146.823,2841.344,6.148,7148.583,2838.15,7.523,7148.752,2834.424,5.551,7150.511,2839.295,6.473,7151.115,2835.464,8.563,7151.68,2843.027,4.771,7151.89,2841.557,5.154,7152.075,2836.336,5.198,7152.888,2838.928,6.573,7153.506,2843.415,5.685,7153.495,2831.554,5.485,7153.577,2840.778,6.722,7155.007,2831.529,5.588,7155.08,2834.678,8.511,7155.064,2833.339,7.016,7156.183,2839.26,5.412,7156.393,2837.568,7.509,7156.909,2834.794,7.144,7157.021,2836.665,8.967,7157.488,2839.614,5.533,7157.817,2837.427,6.92,7158.138,2839.291,7.572,7158.238,2843.491,6.081,7158.696,2831.436,4.898,7160.2,2841.227,7.057,7161.863,2837.819,4.678,7163.091,2836.53,6.556,7163.713,2839.537,7.92,7163.621,2841.512,5.49,7164.366,2834.496,5.298,7156.922,2838.355,7.514,7162.726
2040,2834.624,6.95,7146.828,2841.383,6.198,7148.576,2838.18,7.549,7148.764,2834.452,5.548,7150.49,2839.406,6.489,7151.06,2835.434,8.555,7151.622,2843.015,4.855,7151.947,2841.521,5.206,7152.068,2836.377,5.262,7152.977,2838.886,6.565,7153.478,2843.37,5.835,7153.617,2831.546,5.527,7153.58,2840.773,6.889,7155.021,2831.504,5.601,7155.064,2834.654,8.507,7154.978,2833.316,7.067,7156.135,2839.235,5.462,7156.458,2837.55,7.573,7156.87,2834.778,7.125,7157.007,2836.704,8.964,7157.457,2839.557,5.569,7157.787,2837.419,6.981,7158.091,2839.303,7.611,7158.273,2843.471,6.145,7158.702,2831.409,4.913,7160.225,2841.188,7.068,7161.823,2837.771,4.718,7163.085,2836.524,6.56,7163.758,2839.483,7.98,7163.694,2841.551,5.506,7164.403,2834.502,5.308,7156.905,2838.423,7.549,7162.67
2070,2834.515,6.71,7146.81,2841.319,6.142,7148.613,2838.097,7.491,7148.781,2834.321,5.489,7150.502,2839.242,6.391,7151.05,2835.335,8.506,7151.666,2842.876,4.701,7151.915,2841.391,5.144,7152.101,2836.294,5.16,7152.914,2838.777,6.541,7153.478,2843.273,5.684,7153.591,2831.386,5.455,7153.563,2840.625,6.825,7155.116,2831.367,5.537,7155.117,2834.497,8.447,7155.058,2833.182,7.011,7156.136,2839.135,5.383,7156.489,2837.466,7.477,7156.896,2834.647,7.092,7157.023,2836.575,8.879,7157.471,2839.478,5.544,7157.804,2837.328,6.874,7158.098,2839.186,7.635,7158.329,2843.341,6.101,7158.699,2831.316,4.834,7160.252,2841.151,7.042,7161.854,2837.634,4.722,7163.106,2836.394,6.469,7163.713,2839.54,7.93,7163.603,2841.44,5.437,7164.439,2834.373,5.279,7156.922,2838.274,7.487,7162.515
2100,2834.534,6.634,7146.788,2841.301,6.144,7148.65,2838.095,7.448,7148.836,2834.323,5.493,7150.544,2839.229,6.431,7151.156,2835.313,8.499,7151.658,2842.873,4.665,7151.915,2841.407,5.095,7152.132,2836.295,5.13,7152.953,2838.723,6.544,7153.559,2843.314,5.628,7153.621,2831.365,5.434,7153.544,2840.635,6.613,7155.085,2831.345,5.527,7155.099,2834.48,8.367,7155.076,2833.103,7.002,7156.171,2839.177,5.381,7156.493,2837.456,7.426,7156.895,2834.662,7.06,7157.034,2836.535,8.866,7157.493,2839.494,5.475,7157.857,2837.322,6.846,7158.138,2839.176,7.613,7158.293,2843.368,6.053,7158.782,2831.265,4.778,7160.272,2841.121,7.052,7161.899,2837.638,4.629,7163.163,2836.353,6.487,7163.758,2839.435,7.868,7163.623,2841.407,5.377,7164.461,2834.358,5.227,7156.954,2838.384,7.476,7162.685
2130,2834.602,6.563,7146.797,2841.324,6.117,7148.636,2838.181,7.377,7148.851,2834.301,5.475,7150.502,2839.286,6.343,7151.094,2835.324,8.466,7151.685,2842.89,4.733,7151.928,2841.397,5.123,7152.154,2836.231,5.157,7152.929,2838.743,6.513,7153.537,2843.308,5.591,7153.599,2831.385,5.427,7153.537,2840.658,6.58,7155.063,2831.352,5.472,7155.087,2834.455,8.368,7155.094,2833.14,7.028,7156.122,2839.17,5.308,7156.512,2837.496,7.394,7156.879,2834.676,7.019,7157.015,2836.543,8.862,7157.498,2839.512,5.455,7157.884,2837.414,6.689,7158.046,2839.266,7.561,7158.299,2843.372,6,7158.755,2831.316,4.728,7160.2,2841.124,7.068,7161.857,2837.59,4.644,7163.116,2836.378,6.401,7163.699,2839.372,7.703,7163.599,2841.356,5.381,7164.441,2834.337,5.258,7156.974,2838.294,7.575,7162.61
2160,2834.545,6.569,7146.795,2841.314,6.059,7148.629,2838.118,7.418,7148.797,2834.297,5.423,7150.541,2839.346,6.211,7151.078,2835.339,8.418,7151.677,2843,4.689,7151.948,2841.582,5.088,7152.154,2836.257,5.158,7152.953,2838.81,6.516,7153.559,2843.34,5.555,7153.672,2831.372,5.42,7153.549,2840.72,6.62,7155.054,2831.341,5.452,7155.137,2834.499,8.394,7155.043,2833.164,7.012,7156.138,2839.206,5.214,7156.469,2837.508,7.417,7156.871,2834.658,7,7157.026,2836.524,8.845,7157.521,2839.508,5.459,7157.869,2837.342,6.622,7158.008,2839.253,7.601,7158.331,2843.412,5.999,7158.798,2831.308,4.841,7160.252,2841.121,7.042,7161.897,2837.616,4.61,7163.132,2836.354,6.424,7163.699,2839.436,7.679,7163.566,2841.373,5.381,7164.426,2834.347,5.238,7156.955,2838.131,6.825,7162.797
2190,2834.589,6.611,7146.903,2841.238,6.054,7148.764,2838.099,7.43,7148.916,2834.266,5.461,7150.664,2839.287,6.141,7151.175,2835.349,8.465,7151.777,2842.959,4.723,7152.055,2841.539,5.097,7152.265,2836.29,5.134,7153.022,2838.777,6.524,7153.633,2843.355,5.568,7153.762,2831.377,5.436,7153.656,2840.709,6.605,7155.133,2831.366,5.488,7155.25,2834.492,8.424,7155.155,2833.156,7.005,7156.292,2839.182,5.389,7156.629,2837.471,7.423,7157.004,2834.614,7.029,7157.124,2836.574,8.839,7157.603,2839.516,5.447,7157.984,2837.316,6.679,7158.111,2839.291,7.579,7158.43,2843.359,5.939,7158.924,2831.293,4.85,7160.392,2841.113,7.05,7161.978,2837.612,4.748,7163.272,2836.349,6.435,7163.834,2839.427,7.714,7163.672,2841.37,5.49,7164.512,2834.345,5.215,7157.083,2838.254,7.045,7162.776
2220,2834.709,6.6,7146.862,2841.362,6.081,7148.56,2838.239,7.442,7148.796,2834.423,5.548,7150.537,2839.276,6.137,7151.1245,2835.516,8.473,7151.729,2843.063,4.697,7151.936,2841.7,5.102,7152.175,2836.414,5.193,7152.917,2838.957,6.539,7153.489,2843.518,5.62,7153.639,2831.5,5.419,7153.5,2840.872,6.688,7155.073,2831.464,5.511,7155.165,2834.592,8.382,7155.073,2833.233,7.035,7156.204,2839.277,5.452,7156.477,2837.592,7.454,7156.879,2834.732,7.051,7157.03,2836.687,8.871,7157.511,2839.594,5.467,7157.817,2837.418,6.894,7158.066,2839.377,7.603,7158.343,2843.54,6.004,7158.773,2831.398,4.903,7160.27,2841.298,7.104,7161.843,2837.797,4.722,7163.125,2836.441,6.511,7163.743,2839.647,7.882,7163.57,2841.487,5.499,7164.422,2834.461,5.253,7156.96,2838.3325,7.3245,7162.742
2250,2834.54,6.568,7146.909,2841.24,5.981,7148.665,2838.074,7.421,7148.824,2834.318,5.461,7150.527,2839.265,6.133,7151.074,2835.365,8.493,7151.711,2843,4.7,7151.978,2841.534,5.064,7152.259,2836.269,5.088,7152.947,2838.812,6.463,7153.495,2843.368,5.529,7153.645,2831.384,5.282,7153.538,2840.729,6.596,7155.064,2831.379,5.463,7155.214,2834.492,8.476,7155.061,2833.079,7.006,7156.176,2839.181,5.208,7156.491,2837.452,7.433,7156.898,2834.635,7.018,7157.074,2836.518,8.92,7157.485,2839.486,5.398,7157.85,2837.288,6.716,7158.057,2839.246,7.615,7158.361,2843.406,5.839,7158.818,2831.31,4.67,7160.251,2841.158,7.117,7161.849,2837.567,4.645,7163.173,2836.329,6.408,7163.773,2839.6095,8.3555,7163.579,2841.358,5.36,7164.421,2834.396,5.086,7156.896,2838.411,7.604,7162.708
2280,2834.506,7.545,7146.908,2841.209,6.993,7148.647,2838.052,8.381,7148.855,,,,2839.29,7.13,7151.082,2835.339,9.462,7151.749,2842.994,5.641,7151.98,,,,2836.318,6.063,7152.945,,,,2843.399,6.489,7153.675,2831.493,6.341,7153.651,2840.758,7.579,7155.076,2831.401,6.452,7155.227,2834.544,9.406,7155.165,2833.129,8.034,7156.165,2839.216,6.317,7156.523,2837.44,8.413,7156.938,2834.653,7.989,7157.085,2836.588,9.873,7157.54,2839.536,6.401,7157.896,2837.352,7.612,7158.101,2839.291,8.572,7158.39,2843.433,6.805,7158.873,2831.359,5.682,7160.268,2841.212,8.081,7161.89,2837.626,5.645,7163.141,2836.345,7.393,7163.822,2839.572,8.829,7163.588,2841.418,6.375,7164.45,2834.356,6.24,7157.023,2838.119,7.273,7162.507
2310,2834.511,6.54,7146.811,2841.231,6.035,7148.506,2838.115,7.46,7148.709,,,,2839.298,6.6095,7151.105,2835.35,8.535,7151.619,2843.011,4.621,7151.904,,,,2836.322,5.046,7152.894,,,,2843.374,5.481,7153.599,2831.49,5.476,7153.533,2840.755,6.619,7154.946,2831.444,5.477,7155.114,2834.512,8.497,7155.004,2833.153,7.224,7156.079,2839.202,5.335,7156.391,2837.46,8.410333333,7156.895,2834.653,7.069,7156.961,2836.603,8.954,7157.418,2839.51,5.42,7157.8,2837.341,7.1265,7158.0805,2839.24,7.589,7158.198,2843.457,5.913,7158.746,2831.343,4.672,7160.186,2841.194,7.128,7161.818,2837.635,4.589,7163.048,2836.307,6.46,7163.681,2839.412,7.939,7163.527,2841.438,5.356,7164.342,2834.352,5.213,7156.936,2838.057,6.936,7162.9
2340,2834.566,6.492,7146.964,2841.296,5.974,7148.634,2838.111,7.39,7148.877,,,,2839.306,6.089,7151.128,2835.326,8.5,7151.72,2843.022,4.624,7151.99,,,,2836.39,4.991,7153.069,,,,2843.404,5.47,7153.719,2831.472,5.354,7153.625,2840.764,6.549,7155.087,2831.396,5.374,7155.26,2834.527,8.475,7155.091,2833.197,7.055,7156.216,2839.249,5.278,7156.526,2837.48,8.407666667,7156.852,2834.654,7.028,7157.071,2836.604,8.951,7157.555,2839.501,5.33,7157.923,2837.33,6.641,7158.06,2839.299,7.541,7158.369,2843.444,5.719,7158.802,2831.34,4.621,7160.249,2841.206,7.024,7161.98,2837.688,4.533,7163.181,2836.284,6.394,7163.791,2839.482,7.909,7163.621,2841.399,5.191,7164.39,2834.378,5.092,7156.986,2838.165,7.892,7162.648
